feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,Fraud
1.4344515800476074,3.885712623596192,6.753681659698486,-1.362048268,-1.263638258,1.5217783451080322,0.000956976,-1.803023577,2.704230308532715,4.044354438781738,0.5821179747581482,2.9732089042663574,-1.802602768,0.374613881,2.410602807998657,8.133815765,4.316112995147705,3.359085321426392,-5.943869114,-1.346516013,0.5600734353065491,-2.31555438,0
1.2540044784545898,1.223012089729309,-0.912020147,-0.588270783,-0.345821649,0.4527833163738251,-0.005742379,-3.79100132,1.2740850448608398,-1.897664309,1.4786300659179688,-0.053640939,-0.275697589,0.2829585671424866,-2.742524862,0.6433472037315369,1.0758898258209229,-0.696000159,-1.137274027,4.718272686004639,-0.689305484,-2.383223772,0
-0.332742482,-0.097290538,-0.095535286,-0.137464762,-0.984835923,-0.340780556,0.012372361,0.6156702041625977,1.1819725036621094,0.5817814469337463,-0.767530501,0.518636942,0.3571667969226837,-0.407589436,-0.107931152,0.4361332952976227,0.4755091667175293,0.7154331803321838,-0.483416736,-0.804175913,-0.007260682,0.2388517409563064,0
-0.331123084,-0.100463651,-0.109872326,-0.134364113,-0.986012578,-0.348121911,0.015783984,0.6121694445610046,1.1783796548843384,0.582346499,-0.769910872,0.5113951563835144,0.365624189,-0.410846263,-0.109094113,0.4307979047298431,0.4633215963840484,0.7096592783927917,-0.47864753,-0.801593661,-0.007326676,0.2435192167758941,0
2.796727180480957,-0.130680457,-1.49108851,1.087849736213684,0.7582213282585144,-0.583734751,2.2957916259765625,-3.408010244,2.5767126083374023,0.041614547,-0.05563977,-0.824214339,0.3813856542110443,0.9116113185882568,0.629487157,0.1838905364274978,-0.425640076,-0.222212479,-2.36985302,-0.673298359,0.030215034,-1.099751353,0
-0.33137992,-0.100008793,-0.107642248,-0.134857446,-0.985978186,-0.347025752,0.015253759,0.6127027869224548,1.1791040897369385,0.5823732018470764,-0.769641221,0.5125418901443481,0.3643490672111511,-0.410377622,-0.108885631,0.4317318797111511,0.4652677774429321,0.7106104493141174,-0.479491949,-0.802149951,-0.007288426,0.242812842,0
2.797613859176636,-0.129532605,-1.494312406,1.089891791343689,0.7597865462303162,-0.583043635,2.298604726791382,-3.411737919,2.5771100521087646,0.038829669,-0.05135674,-0.824166894,0.3810059428215027,0.912707269,0.6270845532417297,0.1821477115154266,-0.424792856,-0.223593608,-2.371667624,-0.670120358,0.030676385,-1.10061276,0
2.797010660171509,-0.12899062,-1.495330334,1.0904117822647097,0.7598371505737305,-0.582602501,2.299008369445801,-3.412206173,2.5769686698913574,0.037892297,-0.049796995,-0.823809445,0.3809959292411804,0.9126564264297484,0.6259268522262573,0.1815753877162933,-0.424333841,-0.223916948,-2.37184,-0.668763161,0.030916296,-1.100482106,0
2.797536611557007,-0.129284799,-1.494876266,1.090215802192688,0.7599436044692993,-0.582863986,2.298968792,-3.412204266,2.577109098434448,0.038327046,-0.050552726,-0.824068844,0.3809684216976166,0.9127949476242064,0.6265592575073242,0.1818369179964065,-0.424594313,-0.223805696,-2.371880054,-0.669470906,0.030781953,-1.10065794,0
2.798050165176392,-0.129591987,-1.494383931,1.089995503425598,0.7600308060646057,-0.583133459,2.2988951206207275,-3.412155628,2.577244281768799,0.038794611,-0.051358886,-0.824327528,0.3809456825256347,0.9129194617271424,0.627219021,0.1821188926696777,-0.424864233,-0.22367759,-2.371897221,-0.670215666,0.030642051,-1.10082233,0
-0.33251527,-0.097830236,-0.097630389,-0.137033403,-0.985299885,-0.341943085,0.012871643,0.6151361465454102,1.1817729473114014,0.5820892453193665,-0.768076181,0.5176183581352234,0.3584822118282318,-0.408139825,-0.108046658,0.4355584383010864,0.473827064,0.7146936655044556,-0.482921511,-0.804102361,-0.00721525,0.2395723313093185,0
-0.332401752,-0.098057263,-0.09863992,-0.136816055,-0.985396266,-0.342464298,0.013111941,0.6148887276649475,1.1815351247787476,0.5821394920349121,-0.768252909,0.517110288,0.3590813875198364,-0.408372641,-0.108126044,0.435192198,0.4729735255241394,0.7142918705940247,-0.482595056,-0.803934693,-0.007217336,0.2399027943611145,0
-0.332492083,-0.097887866,-0.097846851,-0.136989295,-0.985354662,-0.342065454,0.012923322,0.6150806546211243,1.1817598342895508,0.5821263790130615,-0.768137097,0.5175140500068665,0.3586198687553406,-0.408198416,-0.108057395,0.4355036914348602,0.4736556112766266,0.7146196365356445,-0.48287493,-0.804102004,-0.007209282,0.2396477162837982,0
2.7971537113189697,-0.12804617,-1.497693181,1.0918371677398682,0.7607294321060181,-0.581967533,2.3007917404174805,-3.414532185,2.5771071910858154,0.035818752,-0.04653921,-0.823578596,0.3807807564735412,0.9132313132286072,0.623937726,0.1802860796451568,-0.423603684,-0.224864841,-2.372939825,-0.666231513,0.03130899,-1.100882173,0
2.7974836826324463,-0.128168464,-1.497559667,1.091804027557373,0.7608490586280823,-0.582088768,2.3008761405944824,-3.414672375,2.577201128005981,0.035957579,-0.046802331,-0.82372278,0.3807508647441864,0.913351297,0.6242026090621948,0.1803670972585678,-0.423718095,-0.224854425,-2.373031378,-0.666509449,0.031250589,-1.101014018,0
-0.332298607,-0.09827657,-0.099568591,-0.136619106,-0.98552525,-0.342956185,0.013333137,0.6146580576896667,1.1813608407974243,0.5822167992591858,-0.76844281,0.5166483521461487,0.3596434593200683,-0.408597022,-0.108191647,0.4348834156990051,0.472201943,0.7139366269111633,-0.482322365,-0.803822339,-0.007211681,0.2402121275663375,0
1.866784691810608,0.3024378716945648,-4.997474194,0.6330300569534302,2.8811049461364746,-2.114381075,3.470757484436035,-4.051345825,0.963445246,-1.776071787,4.786162853240967,1.6352201700210571,1.0050277709960938,-0.500742376,-5.866403103,-0.8768273,3.673469066619873,-1.346442699,-2.027459621,0.1141162365674972,-1.750544786,-3.128292561,0
3.052839756011963,-0.791949987,-3.657423019,0.4408039152622223,2.561828613,-1.057201505,2.9360697269439697,-5.53108263,1.5011968612670898,-2.814969063,3.3559577465057373,-1.00980854,-0.6012429,2.629131555557251,-2.934789419,-2.369105101,1.4596807956695557,-0.829006314,-5.111027241,2.4118685722351074,-0.978227437,-3.782552719,0
-0.332037807,-0.098659903,-0.101763569,-0.136115178,-0.985312104,-0.343958944,0.01385432,0.6141519546508789,1.1803728342056274,0.5819999575614929,-0.768540859,0.5154862999916077,0.3608313798904419,-0.40899536,-0.108442836,0.4337910413742065,0.4702028036117553,0.712912381,-0.481320828,-0.803017676,-0.007295931,0.2408747375011444,0
-0.388212353,3.237834930419922,7.458857059,-2.369763613,-1.078221679,2.853653907775879,-1.744297385,0.825161874,3.200985908508301,1.967984080314636,0.7811335921287537,4.237247943878174,-2.535059452,0.8212502598762512,1.1495832204818726,5.995304584503174,5.948676109313965,4.338020324707031,-4.992645264,-0.646993756,0.075110599,-2.401383162,0
-0.33180055,-0.099193037,-0.103924721,-0.13566345,-0.985700011,-0.345130354,0.014369142,0.613608181,1.1800659894943235,0.5822475552558899,-0.769042373,0.5144231915473938,0.3621635437011719,-0.409539968,-0.108578898,0.4331344366073608,0.4684369564056396,0.7121172547340393,-0.480747342,-0.802847683,-0.007266156,0.2416061013936996,0
-0.332274586,-0.098290652,-0.099751294,-0.136572063,-0.985438943,-0.343018532,0.013376304,0.6146209239959717,1.181202411651611,0.5821459293365479,-0.768404603,0.5165422558784485,0.3597237467765808,-0.408612669,-0.108225197,0.4347445964813232,0.4720123410224914,0.7138268947601318,-0.482191771,-0.803684115,-0.007231571,0.2402582019567489,0
2.7976438999176025,-0.1291814,-1.495179296,1.0904115438461304,0.7601026892662048,-0.582804859,2.2992465496063232,-3.412573338,2.5771541595458984,0.038067296,-0.050155997,-0.824073374,0.3809298276901245,0.9129080176353456,0.6263444423675537,0.181674063,-0.424520016,-0.22393854,-2.372060776,-0.669182301,0.030822907,-1.100749135,0
-0.332248956,-0.098354399,-0.099991128,-0.136523262,-0.98549974,-0.343153983,0.01343351,0.614559531,1.1811879873275757,0.5821869373321533,-0.768472254,0.5164268016815186,0.3598763644695282,-0.408677638,-0.108237132,0.434684008,0.4718224108219147,0.7137450575828552,-0.482140332,-0.803683579,-0.007224986,0.2403417229652404,0
-0.38777256,3.232926607131958,7.451378822,-2.36681819,-1.076845765,2.851958036422729,-1.742910862,0.8236490488052368,3.198869466781616,1.964977502822876,0.7798402309417725,4.232216358184815,-2.533492565,0.820986807,1.148785114,5.987951278686523,5.942996025085449,4.332817077636719,-4.986896992,-0.648126483,0.075535975,-2.399032831,0
-0.332278222,-0.098327026,-0.099758647,-0.136580452,-0.985573351,-0.343063414,0.013378396,0.6146091222763062,1.1813496351242063,0.5822492241859436,-0.768496335,0.5165568590164185,0.3597644567489624,-0.408648491,-0.10820099,0.4348354935646057,0.4720513522624969,0.7138717770576477,-0.482281625,-0.803821862,-0.007206466,0.2402782887220382,0
1.8688818216323853,0.3026832342147827,-5.00074625,0.6325358748435974,2.8821284770965576,-2.117016792,3.4733386039733887,-4.054026127,0.963599443,-1.777578473,4.790075778961182,1.637154221534729,1.0067052841186523,-0.500314295,-5.870579243,-0.876477659,3.677327871322632,-1.348139286,-2.027741432,0.1135494709014892,-1.751166582,-3.129475355,0
1.276692509651184,0.799209714,-0.764291584,-0.218118086,-0.940206707,0.5168900489807129,-0.270074934,-4.299988747,2.016740322113037,-0.701606631,0.6508947014808655,-0.625518918,0.089074269,-0.168358833,-1.782717705,1.3680615425109863,0.3957445323467254,-0.736344755,-1.591655374,3.3832476139068604,-0.367037863,-2.21614027,0
-0.332469016,-0.097962931,-0.098077327,-0.136946321,-0.985465944,-0.342211843,0.012978391,0.6150171160697937,1.1818050146102903,0.582206666,-0.768237948,0.517410159,0.3587810099124908,-0.408274353,-0.108058855,0.4354827404022217,0.4734908938407898,0.7145597338676453,-0.482862085,-0.804156482,-0.00719288,0.2397349327802658,0
-0.332252711,-0.098390125,-0.09999568,-0.136532173,-0.985633373,-0.343197286,0.013434946,0.6145480871200562,1.1813353300094604,0.582289994,-0.768563271,0.5164425373077393,0.3599153161048889,-0.408712685,-0.108212657,0.4347757399082184,0.4718636274337768,0.7137907147407532,-0.482230812,-0.803821504,-0.007199869,0.2403608113527298,0
-0.332461566,-0.097990595,-0.098155417,-0.136932388,-0.985512137,-0.342264205,0.012997123,0.6149952411651611,1.181829810142517,0.5822404623031616,-0.768277943,0.5173761248588562,0.3588378727436065,-0.408302218,-0.108057827,0.4354815483093261,0.4734381139278412,0.7145424485206604,-0.482863575,-0.80418396,-0.007185755,0.2397656589746475,0
-0.332437932,-0.098040223,-0.098368123,-0.136887148,-0.985539556,-0.342376113,0.013047759,0.6149426698684692,1.181787610054016,0.5822564959526062,-0.768319905,0.5172701478004456,0.3589660227298736,-0.40835312,-0.108073287,0.435409278,0.4732606709003448,0.7144604921340942,-0.482799649,-0.804155886,-0.007184913,0.2398362010717392,0
-0.332360983,-0.098194197,-0.099050939,-0.136740237,-0.985606313,-0.342729092,0.013210264,0.6147748231887817,1.1816283464431765,0.5822917222976685,-0.768440604,0.5169265270233154,0.3593717515468597,-0.408510894,-0.108126543,0.4351627826690674,0.4726837575435638,0.7141891717910767,-0.482579976,-0.804044247,-0.007185951,0.2400598973035812,0
2.799474000930786,-0.127409831,-1.500383973,1.0937634706497192,0.7628304958343506,-0.581789792,2.3040058612823486,-3.418911457,2.5779154300689697,0.033596262,-0.043334611,-0.824151576,0.3802670538425445,0.914857805,0.6226451396942139,0.178869292,-0.423238367,-0.226219043,-2.375171185,-0.664209783,0.031524755,-1.102322578,0
2.800452232,-0.128073052,-1.499258161,1.0932313203811646,0.7629307508468628,-0.582356811,2.303729534,-3.418642282,2.578165292739868,0.03465258,-0.045132574,-0.824667275,0.3802394270896911,0.9150545001029968,0.6240651607513428,0.179509237,-0.423812717,-0.22590062,-2.375121832,-0.665834606,0.031225625,-1.102609396,0
1.770933747291565,0.9001007080078125,-5.98597908,0.8896924257278442,2.6157405376434326,-2.309641123,3.8780229091644287,-4.699551105,0.8651682138442993,-2.051724672,6.264377117156982,1.976983428001404,1.7052048444747925,-0.939826787,-6.764897823,-0.732975066,4.891749858856201,-2.167156458,-1.770166993,0.1893720924854278,-0.947006941,-2.456188679,0
-0.332040846,-0.098806202,-0.101872541,-0.136126503,-0.985790193,-0.344159156,0.013881532,0.6140895485877991,1.1808682680130005,0.5823661684989929,-0.768876791,0.5154950022697449,0.3610232770442962,-0.409139752,-0.108364366,0.4340793192386627,0.4702690839767456,0.7130359411239624,-0.48160848,-0.803486288,-0.007207988,0.2409721761941909,0
2.799321651,-0.127556741,-1.499952316,1.0934849977493286,0.7626039981842041,-0.581873953,2.3036105632781982,-3.418385267,2.5778517723083496,0.033966471,-0.04389954,-0.824144781,0.3803220093250274,0.9146962761878968,0.6229512691497803,0.1791014820337295,-0.423344254,-0.226029977,-2.374912977,-0.664621234,0.031466503,-1.102192044,0
-0.332392454,-0.098134659,-0.098775201,-0.136800334,-0.985589564,-0.342589676,0.01314466,0.614841878,1.1817041635513306,0.5822853446006775,-0.768398821,0.5170667171478271,0.3592106997966766,-0.408449799,-0.108103149,0.4352695047855377,0.4729202687740326,0.7143024206161499,-0.482675731,-0.804099977,-0.007183641,0.2399709075689315,0
2.800426959991455,-0.128097475,-1.49918592,1.0931851863861084,0.7628931403160095,-0.582370758,2.303663969039917,-3.418554544,2.578154802322388,0.034714513,-0.045227144,-0.824666202,0.3802484273910522,0.9150274395942688,0.6241165399551392,0.1795481592416763,-0.423830569,-0.225869179,-2.375078201,-0.665903747,0.031216078,-1.102587461,0
1.770490646362305,0.9001690149307251,-5.984827042,0.8894955515861511,2.6151814460754395,-2.308918715,3.876975536346436,-4.699031353,0.86494565,-2.05161643,6.263353348,1.9763150215148928,1.704754114151001,-0.939749658,-6.763906002,-0.732998371,4.891022682189941,-2.16689682,-1.770005584,0.190249503,-0.946674228,-2.455964088,0
0.3280890882015228,0.970228076,-1.513434768,-0.084633499,-0.653632224,0.809986949,-0.41045031,-3.587214947,1.897533297538757,-0.738171875,1.3189486265182495,-0.566925466,0.3884372115135193,-0.698589563,-1.935087681,0.594693124,0.642015278,-0.517692506,-1.877426505,3.1468868255615234,0.12058007,-1.425171614,0
2.7984774112701416,-0.126764387,-1.501459122,1.0942621231079102,0.7627028822898865,-0.581232846,2.304234504699707,-3.419117928,2.577657938,0.032583583,-0.041603073,-0.823635161,0.380301297,0.914642096,0.6212607026100159,0.1782566010951995,-0.422676206,-0.226514995,-2.375190973,-0.662633181,0.031816833,-1.102020621,0
2.799482107162476,-0.127402544,-1.500406146,1.093777775764465,0.7628419399261475,-0.581785679,2.304026365280152,-3.418938637,2.577919006347656,0.033577628,-0.043306015,-0.824152172,0.3802642226219177,0.9148661494255066,0.6226297616958618,0.1788576990365982,-0.423233032,-0.226228788,-2.375184774,-0.664189339,0.031527713,-1.102329493,0
2.8004601,-0.128065586,-1.499279618,1.093245506286621,0.7629424333572388,-0.582352579,2.3037497997283936,-3.418668985,2.578168630599976,0.034634035,-0.045104221,-0.824667692,0.3802365660667419,0.9150627255439758,0.6240500211715698,0.1794976145029068,-0.423807561,-0.225910246,-2.375134468,-0.665813982,0.031228598,-1.102615952,0
1.7709354162216189,0.900100589,-5.985981464,0.8896914720535278,2.615741729736328,-2.309643507,3.8780248165130615,-4.69955349,0.8651684522628784,-2.051726341,6.264379024505615,1.9769853353500368,1.705206036567688,-0.939826548,-6.764902592,-0.73297441,4.89175272,-2.167157173,-1.770166874,0.1893722414970398,-0.947009325,-2.45619154,0
2.7979965209960938,-0.127229512,-1.500091791,1.0933818817138672,0.761986494,-0.581499517,2.302984476089477,-3.417453051,2.577457904815674,0.033758018,-0.04339508,-0.823614478,0.3804753124713897,0.9141297340393066,0.6222326159477234,0.178993359,-0.423012912,-0.225915879,-2.374373436,-0.663939476,0.031632423,-1.101607203,0
-0.332401007,-0.098104209,-0.098686486,-0.136816382,-0.985540628,-0.342531443,0.013123446,0.6148665547370911,1.1816797256469729,0.5822497010231018,-0.768355727,0.517105758,0.3591469824314117,-0.408418983,-0.108103693,0.4352732896804809,0.4729814529418945,0.7143231630325317,-0.482676417,-0.804072618,-0.007191056,0.2399365007877349,0
-0.332321525,-0.098264918,-0.099394836,-0.136664331,-0.985613883,-0.342898816,0.013292047,0.6146924495697021,1.1815191507339478,0.5822892785072327,-0.768483698,0.5167500972747803,0.3595689833164215,-0.40858379,-0.108158335,0.4350202977657318,0.4723844230175018,0.7140432596206665,-0.48245129,-0.80396086,-0.007191448,0.2401691228151321,0
-0.332343012,-0.098229684,-0.099210463,-0.136705801,-0.985620201,-0.342810959,0.013248195,0.6147357225418091,1.1815893650054932,0.5822985172271729,-0.768467546,0.5168461203575134,0.3594661056995392,-0.408547342,-0.108139329,0.4351039826869964,0.4725484251976013,0.7141252160072327,-0.482527465,-0.804016232,-0.00718653,0.2401119023561477,0
1.770914077758789,0.9001023769378662,-5.985961914,0.8897037506103516,2.615732431411743,-2.309619427,3.878009319,-4.699531555,0.8651677966117859,-2.051709652,6.264357566833496,1.976969003677368,1.705195665359497,-0.939834237,-6.764863014,-0.732979894,4.891722202301025,-2.167147875,-1.770165563,0.1893676966428756,-0.946992159,-2.456167459,0
-0.332428277,-0.098045766,-0.098440632,-0.136868417,-0.985504985,-0.342400789,0.013064877,0.6149276494979858,1.181724190711975,0.5822280645370483,-0.768304527,0.517227829,0.3589977920055389,-0.4083592,-0.108086571,0.4353539943695068,0.4731852412223816,0.7144166231155396,-0.482747614,-0.804100811,-0.007192811,0.2398544251918792,0
-0.332419366,-0.098067775,-0.098523684,-0.136851504,-0.985525787,-0.342447639,0.013084681,0.6149064302444458,1.1817190647125244,0.5822422504425049,-0.768327832,0.5171878933906555,0.3590506017208099,-0.408381671,-0.108090721,0.4353328943252563,0.4731193780899048,0.7143882513046265,-0.482729644,-0.804100394,-0.007190548,0.2398833334445953,0
-0.3321141,-0.098670095,-0.101230644,-0.136266991,-0.985760272,-0.343837559,0.013728893,0.6142446994781494,1.1810542345046997,0.5823583602905273,-0.768785596,0.5158223509788513,0.3606507182121277,-0.408999711,-0.108308122,0.4343340396881103,0.4708225131034851,0.713302493,-0.4818376,-0.803625584,-0.007200763,0.240766242,0
-0.332421303,-0.098081037,-0.098521546,-0.136855885,-0.985578299,-0.342462689,0.013084306,0.6149028539657593,1.1817784309387207,0.5822828412055969,-0.768363237,0.517196,0.3590637147426605,-0.408394605,-0.108080722,0.4353706538677215,0.4731390476226806,0.7144079208374023,-0.482766777,-0.804155588,-0.007180609,0.2398896068334579,0
-0.332415074,-0.098073974,-0.098559968,-0.136843145,-0.985521793,-0.34246406,0.013093305,0.614898145,1.1817021369934082,0.5822382569313049,-0.768329084,0.5171686410903931,0.3590700924396515,-0.408388168,-0.10809502,0.4353144764900207,0.4730862379074096,0.7143712043762207,-0.482712746,-0.804086626,-0.007192068,0.239894226,0
-0.332414538,-0.098079868,-0.09856917,-0.136842281,-0.98553741,-0.342473298,0.013095512,0.6148947477340698,1.1817165613174438,0.5822500586509705,-0.768340707,0.5171659588813782,0.3590795993804931,-0.408394039,-0.108092979,0.4353214800357818,0.4730834364891052,0.7143728137016296,-0.482719988,-0.804100335,-0.007189302,0.2398991733789444,0
2.8001112937927246,-0.128402457,-1.498289824,1.092607855796814,0.7624232172966003,-0.5825454,2.3028440475463867,-3.417463064,2.5780234336853027,0.035484292,-0.046401344,-0.824652612,0.380362719,0.914691687,0.6247532367706299,0.1800310760736465,-0.424051195,-0.225476444,-2.374542952,-0.666759372,0.031095192,-1.102316499,0
-0.332421243,-0.098072164,-0.098514333,-0.136855394,-0.985550046,-0.34245047,0.013082501,0.6149067878723145,1.1817493438720703,0.5822609663009644,-0.76834321,0.517196,0.359051913,-0.408385903,-0.108085334,0.4353538453578949,0.4731357991695404,0.7144010066986084,-0.482749969,-0.804127991,-0.007185852,0.2398835718631744,0
2.7993226051330566,-0.127555415,-1.499956012,1.0934873819351196,0.7626057863235474,-0.581873119,2.3036136627197266,-3.41838932,2.5778520107269287,0.033963569,-0.043894816,-0.824144781,0.3803215622901916,0.914697289,0.6229486465454102,0.1790996640920639,-0.423343301,-0.226031452,-2.374915361,-0.664617717,0.031467028,-1.102192998,0
2.800765276,-0.128574938,-1.498194695,1.092643141746521,0.7627187371253967,-0.582737744,2.303133726119995,-3.417898893,2.578217029571533,0.035610691,-0.046687271,-0.824917614,0.3802893161773681,0.9149654507637024,0.6251309514045715,0.1800989657640457,-0.424223304,-0.22552231,-2.374798059,-0.667124927,0.031008832,-1.102601528,0
-0.332391351,-0.098137125,-0.09878467,-0.136798412,-0.985591948,-0.342594862,0.013146861,0.6148392558097839,1.1817036867141724,0.5822869539260864,-0.768401444,0.5170621871948242,0.3592167794704437,-0.408452392,-0.108103558,0.4352672100067138,0.4729126691818237,0.714299202,-0.482673794,-0.804099917,-0.007183356,0.2399741858243942,0
2.8004403114318848,-0.128083751,-1.499225616,1.0932105779647827,0.7629134654998779,-0.582362771,2.303699493408203,-3.418602467,2.578160285949707,0.034680534,-0.045174696,-0.8246665,0.3802435994148254,0.9150420427322388,0.6240882277488708,0.1795269399881363,-0.423820794,-0.225886673,-2.375102043,-0.665865362,0.031221634,-1.102599025,0
2.800466299057007,-0.128059283,-1.499298096,1.093257188796997,0.7629519104957581,-0.582349002,2.3037664890289307,-3.41869092,2.5781710147857666,0.034618087,-0.045079842,-0.824667752,0.3802341520786285,0.9150696396827698,0.6240368485450745,0.17948772,-0.423802853,-0.225918382,-2.375145435,-0.66579634,0.031231241,-1.102621198,0
1.7774444818496704,0.8990871906280518,-6.003161907,0.8927292823791504,2.6240828037261963,-2.320335388,3.893650770187378,-4.707213879,0.8685093522071838,-2.053244352,6.279609680175781,1.986923098564148,1.711910605430603,-0.941037893,-6.779547215,-0.732657373,4.902465343475342,-2.17099309,-1.77257669,0.176169604,-0.95190382,-2.459417582,0
-0.388469279,3.2404348850250244,7.464361190795898,-2.371744633,-1.080276847,2.854651689529419,-1.745297313,0.8258916139602661,3.2036566734313965,1.970892548561096,0.7812713384628296,4.240644454956055,-2.536380529,0.8214066624641418,1.150527834892273,6.001009941101074,5.953273296356201,4.341634750366211,-4.997300625,-0.648107409,0.075234935,-2.402964115,0
-0.332257986,-0.098312251,-0.099888332,-0.136539951,-0.98541683,-0.343078256,0.013408764,0.6145898699760437,1.1811310052871704,0.5821255445480347,-0.768404722,0.5164685249328613,0.3597955405712127,-0.408635288,-0.108242504,0.4346702694892883,0.4718844294548034,0.7137598395347595,-0.482123226,-0.80362457,-0.007238479,0.2402983903884887,0
-0.332532853,-0.097787,-0.097467497,-0.137066543,-0.985258818,-0.341851294,0.01283287,0.6151783466339111,1.1817827224731443,0.5820614099502563,-0.768030345,0.5176969170570374,0.3583784997463226,-0.408095777,-0.108038694,0.4355994760990143,0.4739562273025512,0.7147493958473206,-0.482956439,-0.804102957,-0.007219747,0.2395156770944595,0
-0.332523882,-0.097809084,-0.097550526,-0.137049615,-0.985279679,-0.341898203,0.012852672,0.6151568293571472,1.1817775964736938,0.5820755362510681,-0.768053591,0.5176568627357483,0.3584313094615936,-0.408118188,-0.108042784,0.4355784356594085,0.4738903641700744,0.7147208452224731,-0.482938558,-0.804102659,-0.007217452,0.2395445704460144,0
-0.332235992,-0.098377168,-0.100103036,-0.136498511,-0.985501409,-0.343208879,0.013460062,0.6145325303077698,1.1811517477035522,0.5821856260299683,-0.768485725,0.5163692235946655,0.3599404096603393,-0.408701152,-0.108247504,0.4346372485160827,0.4717246294021606,0.7136973738670349,-0.482097983,-0.803655565,-0.007226879,0.240377128,0
-0.387660801,3.2317349910736084,7.449213981628418,-2.366007805,-1.07621181,2.851523399353028,-1.742513895,0.823299229,3.198004961013794,1.9639497995376587,0.7796497344970703,4.230830192565918,-2.533000469,0.8209187388420105,1.1484729051589966,5.985755443572998,5.941257476806641,4.331359863,-4.985136509,-0.648013651,0.075559966,-2.398385525,0
-0.387650728,3.231618881225586,7.449069499969482,-2.365947008,-1.076206803,2.8514859676361084,-1.742487073,0.8232614398002625,3.1979873180389404,1.963905930519104,0.7796079516410828,4.230726242,-2.532974243,0.8209132552146912,1.1484651565551758,5.985619545,5.941156864,4.331254482269287,-4.985034466,-0.648076415,0.07557743,-2.398337364,0
1.0431464910507202,-0.005511556,-3.884172678,1.0601749420166016,2.469343900680542,-1.039559603,2.676985502243042,-3.185667038,0.969450057,-1.298177481,3.2391152381896973,0.6993130445480347,0.2405356019735336,-0.41192317,-4.129465103,-1.198835611,2.024459124,-0.679671049,-2.277660131,0.2369972318410873,-1.415374279,-2.696033001,0
1.0440521240234375,-0.025227953,-3.859382629,1.057240367,2.469066619873047,-1.031196356,2.6669158935546875,-3.176365137,0.9710684418678284,-1.298841238,3.200052023,0.6833847761154175,0.2187399268150329,-0.391177207,-4.105817318,-1.206034303,1.992303490638733,-0.661096334,-2.292522669,0.2437488734722137,-1.430562258,-2.714750051,0
1.0449578762054443,-0.044944469,-3.834592819,1.054306149482727,2.468789339065552,-1.022833347,2.656846761703491,-3.167063236,0.9726867079734802,-1.299505115,3.1609890460968018,0.6674569845199585,0.1969442665576934,-0.370431215,-4.082169533,-1.213232875,1.960147738456726,-0.64252156,-2.307384968,0.2505002021789551,-1.445750952,-2.733467579,0
0.6620936393737793,0.050764252,-3.33319664,1.0137420892715454,2.097586154937744,-0.727778554,2.201016426086426,-2.630553484,0.8512611389160156,-1.043558359,2.6684811115264893,0.602406919,0.1877508908510208,-0.587609112,-3.586175442,-0.98849988,1.6358089447021484,-0.515454948,-1.856178999,0.2169009298086166,-1.237861872,-2.29259491,0
0.2340647131204605,1.2728413343429563,-1.18280077,-0.367234975,0.1327881962060928,1.042089819908142,-0.57492578,-2.872914314,1.0516728162765503,-1.567580581,1.569521188735962,-0.263128877,0.1154382601380348,-0.421321243,-2.257233143,0.041849062,0.6216282248497009,-0.381505817,-1.104814887,4.179324626922607,-0.319769859,-1.621843219,0
0.2015313506126403,1.3401226997375488,-1.599507809,-0.102675468,0.3785140812397003,1.076694130897522,-0.258573949,-3.047775507,1.0645750761032104,-1.520682454,1.9207042455673216,-0.358570963,0.1572778075933456,-0.575506091,-2.234979868,-0.133893162,0.7595508694648743,-0.517030001,-1.28781867,3.7926979064941406,-0.020024041,-1.350720406,0
0.2118629217147827,1.2867958545684814,-1.268690825,-0.300282359,0.1889022141695022,1.0658150911331177,-0.510583222,-2.899819851,1.0506024360656738,-1.548749208,1.630159616470337,-0.297793508,0.1157939136028289,-0.464497805,-2.230583429,2.626795321702957e-05,0.6370521187782288,-0.40575856,-1.14397049,4.079847336,-0.241087377,-1.546224475,0
0.280887097,1.6049563884735107,0.6128204464912415,-0.679439843,-0.880565882,-1.225528717,0.268128753,-0.121196456,-0.714077353,1.8796406984329224,0.4071305990219116,0.6014533042907715,0.8519302010536194,-0.491993338,0.1899636685848236,2.434783697128296,-0.016223673,0.7921148538589478,-1.63195467,1.051906704902649,-0.157296062,-0.127581015,0
0.2825985550880432,1.612564206123352,0.6227961778640747,-0.683414161,-0.882047117,-1.224122643,0.2665529549121856,-0.123912089,-0.713777363,1.8855806589126587,0.4104903042316437,0.6057142019271851,0.8508198857307434,-0.491253525,0.1927700191736221,2.4474899768829346,-0.011198799,0.7970017194747925,-1.64140594,1.0551738739013672,-0.157107502,-0.131308377,0
1.0452091693878174,-0.050417252,-3.827711344,1.053491473197937,2.468712329864502,-1.020511866,2.6540513038635254,-3.164481163,0.9731358885765076,-1.299689054,3.1501457691192627,0.6630356311798096,0.1908943653106689,-0.36467281,-4.075605869,-1.215231061,1.9512218236923216,-0.637365699,-2.311510563,0.2523742616176605,-1.449966908,-2.73866272,0
